     5638.4610805046    588.029    2.72093
     5639.0376159040    606.927    2.61930
     5639.6142102544    601.996    2.61835
     5640.1908635619    605.461    2.62073
     5640.7675758325    592.115    2.59801
     5641.3443470722    573.476    2.81227
     5641.9211772870    591.907    2.82821
     5642.4980664830    605.462    2.93301
     5643.0750146661    632.707    3.99839
     5643.6520218426    557.638    4.46490
     5644.2290880182    544.540    3.66547
     5644.8062131992    604.096    2.65780
     5645.3833973916    596.465    2.71827
     5645.9606406012    605.301    2.61750
     5646.5379428343    601.925    2.61770
     5647.1153040968    610.615    2.62830
     5647.6927243948    606.024    2.62594
     5648.2702037343    599.156    2.60998
     5648.8477421214    594.309    2.60247
     5649.4253395620    598.116    2.60793
     5650.0029960622    613.830    2.63768
     5650.5807116281    624.783    2.68911
     5651.1584862657    633.481    2.70751
     5651.7363199811    640.737    2.69897
     5652.3142127802    645.654    2.70696
     5652.8921646691    651.206    2.71306
     5653.4701756539    646.166    2.70406
     5654.0482457406    629.797    2.67630
     5654.6263749353    617.544    2.64011
     5655.2045632439    611.470    2.63367
     5655.7828106726    619.966    2.65378
     5656.3611172274    627.699    2.66262
     5656.9394829143    618.083    2.63588
     5657.5179077394    575.818    2.55172
     5658.0963917087    528.380    2.52738
     5658.6749348282    522.041    2.55882
     5659.2535371041    550.144    2.54198
     5659.8321985423    598.015    2.59284
     5660.4109191490    624.978    2.65374
     5660.9896989301    607.225    2.61962
     5661.5685378918    574.655    3.08230
     5662.1474360400    548.712    2.57230
     5662.7263933808    556.757    2.51861
     5663.3054099203    586.255    2.57423
     5663.8844856645    610.933    2.63007
     5664.4636206195    632.234    2.67317
     5665.0428147913    649.088    2.70438
     5665.6220681860    659.160    2.72341
     5666.2013808097    658.930    2.72356
     5666.7807526683    645.233    2.70107
     5667.3601837680    622.010    2.65579
     5667.9396741149    614.369    2.63482
     5668.5192237148    622.677    2.65678
     5669.0988325741    630.589    2.66885
     5669.6785006986    638.801    2.67183
     5670.2582280944    614.320    2.63275
     5670.8380147677    600.925    2.60949
     5671.4178607245    603.362    2.61453
     5671.9977659707    626.161    2.85056
     5672.5777305126    657.312    3.05206
     5673.1577543561    653.474    2.75918
     5673.7378375074    656.390    2.71488
     5674.3179799724    650.063    2.70550
     5674.8981817573    635.155    2.67504
     5675.4784428681    639.341    2.67765
     5676.0587633109    661.691    2.72690
     5676.6391430917    678.747    2.75356
     5677.2195822166    678.952    2.75733
     5677.8000806918    678.158    2.74805
     5678.3806385231    661.486    2.72049
     5678.9612557169    647.464    2.69984
     5679.5419322789    647.330    2.69822
     5680.1226682155    642.560    2.68597
     5680.7034635326    645.281    2.68511
     5681.2843182363    622.768    2.64780
     5681.8652323327    582.832    2.92582
     5682.4462058278    570.762    2.71810
     5683.0272387277    585.500    2.59157
     5683.6083310386    625.605    2.64993
     5684.1894827664    661.883    2.71707
     5684.7706939173    676.500    2.75026
     5685.3519644972    669.333    2.72972
     5685.9332945124    635.490    2.67010
     5686.5146839689    610.250    2.61233
     5687.0961328727    586.621    2.56362
     5687.6776412300    556.343    2.50887
     5688.2592090468    555.854    2.50846
     5688.8408363291    586.172    2.56898
     5689.4225230832    629.095    2.65120
     5690.0042693150    653.105    2.69477
     5690.5860750306    661.779    2.71843
     5691.1679402361    661.097    2.71759
     5691.7498649377    670.021    2.73664
     5692.3318491413    688.711    2.75973
