     5638.4610805046    1912.68    6.66884
     5639.0376159040    1950.14    6.74577
     5639.6142102544    1950.11    6.74778
     5640.1908635619    1956.37    6.74940
     5640.7675758325    1935.65    6.71660
     5641.3443470722    1924.60    6.69487
     5641.9211772870    1905.96    6.74040
     5642.4980664830    2000.84    7.50312
     5643.0750146661    2091.64    9.97430
     5643.6520218426    2179.94    11.8513
     5644.2290880182    2130.27    10.7679
     5644.8062131992    1950.76    6.79368
     5645.3833973916    1970.62    6.76746
     5645.9606406012    1977.25    6.78736
     5646.5379428343    1993.29    6.80670
     5647.1153040968    1990.23    6.80319
     5647.6927243948    2006.03    6.84286
     5648.2702037343    2017.10    7.02901
     5648.8477421214    1998.03    6.91925
     5649.4253395620    1980.23    6.78012
     5650.0029960622    1962.78    6.75430
     5650.5807116281    1957.09    6.75508
     5651.1584862657    1978.03    6.80597
     5651.7363199811    2002.29    6.92539
     5652.3142127802    1999.49    6.81866
     5652.8921646691    2010.30    6.83438
     5653.4701756539    2001.69    6.81152
     5654.0482457406    1990.65    6.79327
     5654.6263749353    1943.23    6.71066
     5655.2045632439    1923.62    6.69598
     5655.7828106726    1944.31    6.71316
     5656.3611172274    1947.35    6.81681
     5656.9394829143    1966.95    6.85909
     5657.5179077394    1960.76    6.73458
     5658.0963917087    1872.51    6.61006
     5658.6749348282    1797.37    6.47082
     5659.2535371041    1806.03    6.47328
     5659.8321985423    1873.12    6.59619
     5660.4109191490    1955.59    6.83360
     5660.9896989301    1972.45    6.77583
     5661.5685378918    1971.88    6.74677
     5662.1474360400    1923.09    6.88044
     5662.7263933808    1911.08    6.80481
     5663.3054099203    1937.48    6.69706
     5663.8844856645    1959.09    6.74416
     5664.4636206195    2006.91    6.80290
     5665.0428147913    2019.14    6.83184
     5665.6220681860    2025.25    6.83047
     5666.2013808097    2014.12    6.82648
     5666.7807526683    1999.29    6.79518
     5667.3601837680    1986.89    6.78599
     5667.9396741149    1982.48    6.77681
     5668.5192237148    2014.32    6.82190
     5669.0988325741    2020.25    6.82414
     5669.6785006986    2005.99    6.80641
     5670.2582280944    2021.82    6.81694
     5670.8380147677    2034.51    6.84229
     5671.4178607245    2035.01    6.84929
     5671.9977659707    2047.05    6.85710
     5672.5777305126    2054.75    6.87896
     5673.1577543561    2060.55    6.87929
     5673.7378375074    2075.95    6.91833
     5674.3179799724    2065.73    6.89977
     5674.8981817573    2043.36    6.84933
     5675.4784428681    2011.02    6.88651
     5676.0587633109    2029.86    6.88370
     5676.6391430917    2059.91    6.87614
     5677.2195822166    2066.60    6.88419
     5677.8000806918    2065.40    6.91433
     5678.3806385231    2041.40    6.93767
     5678.9612557169    2043.18    6.84296
     5679.5419322789    2042.02    6.85415
     5680.1226682155    2044.65    6.84768
     5680.7034635326    2060.81    6.87279
     5681.2843182363    2040.32    6.82299
     5681.8652323327    2009.50    6.78183
     5682.4462058278    1973.63    6.73365
     5683.0272387277    1959.90    6.89905
     5683.6083310386    1966.35    6.88552
     5684.1894827664    2001.96    6.78554
     5684.7706939173    2022.74    6.81175
     5685.3519644972    2018.29    6.81107
     5685.9332945124    2025.80    6.80680
     5686.5146839689    2005.83    6.78589
     5687.0961328727    1991.48    6.75117
     5687.6776412300    1970.17    6.71546
     5688.2592090468    1964.48    6.74853
     5688.8408363291    1972.04    6.73463
     5689.4225230832    1994.81    6.75618
     5690.0042693150    2030.30    6.79998
     5690.5860750306    2047.73    6.83050
     5691.1679402361    2040.05    6.83507
     5691.7498649377    2055.77    6.84502
     5692.3318491413    2076.39    6.87334
     5692.9138928531    2073.25    6.87121
     5693.4959960792    2078.18    6.87758
     5694.0781588256    2056.67    6.85473
     5694.6603810984    2046.00    6.82490
     5695.2426629037    2067.11    6.86744
     5695.8250042477    2078.97    6.88428
     5696.4074051363    2082.75    6.87910
     5696.9898655757    2077.16    6.91119
     5697.5723855719    2067.77    6.89247
     5698.1549651311    2059.28    6.84706
     5698.7376042594    2045.24    6.83130
     5699.3203029628    2055.75    6.83609
     5699.9030612474    2068.41    6.84884
     5700.4858791194    2047.19    6.82243
     5701.0687565847    2017.05    6.77442
     5701.6516936496    1997.05    6.97231
     5702.2346903200    2011.07    6.77841
     5702.8177466022    2040.67    6.80183
     5703.4008625021    2058.12    6.82817
     5703.9840380259    2066.30    6.83984
     5704.5672731797    2063.69    6.83264
     5705.1505679696    2033.99    6.80206
     5705.7339224017    2025.37    6.78100
     5706.3173364820    1994.01    6.81478
     5706.9008102168    1986.95    6.84905
     5707.4843436119    2007.55    6.73759
     5708.0679366737    1984.97    6.70604
     5708.6515894081    1963.38    6.67229
     5709.2353018214    1895.42    6.69131
     5709.8190739195    1911.07    6.59199
     5710.4029057085    1909.75    6.56637
     5710.9867971947    1925.46    6.70440
     5711.5707483841    1931.83    6.65638
     5712.1547592827    1924.01    6.66096
     5712.7388298967    1991.27    6.75535
     5713.3229602323    2066.81    6.90632
     5713.9071502955    2090.87    7.06251
     5714.4914000923    2067.23    6.81928
     5715.0757096291    2060.47    6.79390
     5715.6600789117    2051.31    6.77595
     5716.2445079464    2086.94    6.84873
     5716.8289967392    2104.79    6.86733
     5717.4135452964    2075.34    6.88628
     5717.9981536238    2072.98    6.83009
     5718.5828217278    2063.92    6.81711
     5719.1675496144    2105.00    6.86814
     5719.7523372897    2125.70    6.90041
     5720.3371847598    2109.25    6.89234
     5720.9220920308    2127.86    6.88614
     5721.5070591089    2115.40    6.88121
     5722.0920860002    2116.70    6.86797
     5722.6771727108    2116.92    6.88142
     5723.2623192467    2121.25    6.87255
     5723.8475256142    2149.79    6.93197
     5724.4327918193    2138.05    6.90272
     5725.0181178682    2131.46    6.89954
     5725.6035037669    2129.32    7.01691
     5726.1889495217    2110.89    6.93505
     5726.7744551385    2110.51    6.89178
     5727.3600206236    2093.82    6.87930
     5727.9456459831    2101.14    6.82870
     5728.5313312230    2121.52    6.86001
     5729.1170763495    2129.78    6.87945
     5729.7028813688    2146.21    6.89565
     5730.2887462869    2136.65    6.88362
     5730.8746711099    2115.85    6.86866
     5731.4606558441    2076.30    6.78200
     5732.0467004955    2076.68    6.78825
     5732.6328050703    2100.00    6.81458
     5733.2189695745    2134.08    6.86856
     5733.8051940143    2149.25    6.89090
     5734.3914783959    2144.57    6.88243
     5734.9778227253    2139.86    6.86796
     5735.5642270088    2133.81    6.86046
     5736.1506912523    2141.75    6.85786
     5736.7372154621    2124.42    6.83960
     5737.3237996443    2112.60    6.82055
     5737.9104438051    2133.60    6.85228
     5738.4971479504    2137.66    6.85784
     5739.0839120866    2132.07    6.84788
     5739.6707362197    2141.90    6.85255
     5740.2576203558    2134.30    6.84086
     5740.8445645011    2127.46    6.83500
     5741.4315686617    2119.46    6.81892
     5742.0186328439    2112.58    6.80166
     5742.6057570536    2115.12    6.80658
     5743.1929412970    2133.69    6.82873
     5743.7801855803    2134.63    6.83837
     5744.3674899096    2133.21    6.83296
     5744.9548542911    2156.81    6.87615
     5745.5422787309    2143.35    7.11042
     5746.1297632351    2135.58    6.81792
     5746.7173078099    2122.05    6.79927
     5747.3049124614    2108.73    6.78063
     5747.8925771958    2094.16    6.75049
     5748.4803020192    2088.10    6.74973
     5749.0680869377    2115.73    6.78297
     5749.6559319576    2135.37    6.80914
     5750.2438370848    2134.97    6.81015
     5750.8318023257    2131.41    6.80391
     5751.4198276863    2125.31    6.79222
     5752.0079131728    2096.13    6.74188
     5752.5960587912    2042.25    6.65533
     5753.1842645479    2010.88    6.60488
     5753.7725304489    2006.40    6.60439
     5754.3608565004    2022.26    6.62436
     5754.9492427085    2064.07    6.68015
     5755.5376890794    2101.29    6.73963
     5756.1261956192    2136.67    6.78402
     5756.7147623341    2134.53    6.78633
     5757.3033892302    2128.96    6.78616
     5757.8920763137    2160.56    6.80857
     5758.4808235908    2156.39    6.81410
     5759.0696310675    2137.65    6.78610
     5759.6584987501    2135.86    6.83231
     5760.2474266447    2116.38    7.01615
     5760.8364147575    2107.71    6.73730
     5761.4254630946    2108.10    6.74114
     5762.0145716622    2073.16    6.66861
     5762.6037404664    2037.58    6.61347
     5763.1929695134    2029.94    6.61289
     5763.7822588094    2064.36    6.66054
     5764.3716083605    2130.07    6.83275
     5764.9610181728    2168.83    6.86314
