     5638.4610805046    358.612    1.43629
     5639.0376159040    366.246    1.44956
     5639.6142102544    368.653    1.45439
     5640.1908635619    369.914    1.45238
     5640.7675758325    361.676    1.44316
     5641.3443470722    358.091    1.43850
     5641.9211772870    363.844    1.47714
     5642.4980664830    364.475    1.50658
     5643.0750146661    364.024    1.47471
     5643.6520218426    360.171    1.47639
     5644.2290880182    373.843    1.59539
     5644.8062131992    393.710    2.05526
     5645.3833973916    363.704    2.44366
     5645.9606406012    316.819    2.25291
     5646.5379428343    344.090    1.71428
     5647.1153040968    376.433    1.45620
     5647.6927243948    366.320    1.45334
     5648.2702037343    367.777    1.44853
     5648.8477421214    362.081    1.43988
     5649.4253395620    361.362    1.44037
     5650.0029960622    367.722    1.46313
     5650.5807116281    369.777    1.45811
     5651.1584862657    372.716    1.45838
     5651.7363199811    376.224    1.46607
     5652.3142127802    378.557    1.47380
     5652.8921646691    382.367    1.47967
     5653.4701756539    381.651    1.47691
     5654.0482457406    372.221    1.46072
     5654.6263749353    363.540    1.44330
     5655.2045632439    361.117    1.43695
     5655.7828106726    366.432    1.44868
     5656.3611172274    370.741    1.45291
     5656.9394829143    366.309    1.44481
     5657.5179077394    353.442    1.41847
     5658.0963917087    329.184    1.43929
     5658.6749348282    317.606    1.39356
     5659.2535371041    330.283    1.37513
     5659.8321985423    347.350    1.40848
     5660.4109191490    366.827    1.44162
     5660.9896989301    374.531    1.45560
     5661.5685378918    356.303    1.43628
     5662.1474360400    340.107    1.44428
     5662.7263933808    340.690    1.39347
     5663.3054099203    351.000    1.41657
     5663.8844856645    366.689    1.44528
     5664.4636206195    376.104    1.46272
     5665.0428147913    383.316    1.51586
     5665.6220681860    387.667    1.50746
     5666.2013808097    383.812    1.47914
     5666.7807526683    377.745    1.46660
     5667.3601837680    371.892    1.45612
     5667.9396741149    370.222    1.45275
     5668.5192237148    373.212    1.45805
     5669.0988325741    378.483    1.46833
     5669.6785006986    379.538    1.46898
     5670.2582280944    372.293    1.50881
     5670.8380147677    367.622    1.45449
     5671.4178607245    366.507    1.44304
     5671.9977659707    370.340    1.45281
     5672.5777305126    380.473    1.46935
     5673.1577543561    386.393    1.48043
     5673.7378375074    389.717    1.48497
     5674.3179799724    387.490    1.48147
     5674.8981817573    377.494    1.46466
     5675.4784428681    374.331    1.46204
     5676.0587633109    381.884    1.50339
     5676.6391430917    391.335    1.49014
     5677.2195822166    393.696    1.49020
     5677.8000806918    392.663    1.49089
     5678.3806385231    388.373    1.48033
     5678.9612557169    378.624    1.46427
     5679.5419322789    376.289    1.45994
     5680.1226682155    381.064    1.46933
     5680.7034635326    384.536    1.47749
     5681.2843182363    381.036    1.46808
     5681.8652323327    366.065    1.44071
     5682.4462058278    354.433    1.41845
     5683.0272387277    358.234    1.41919
     5683.6083310386    371.569    1.45196
     5684.1894827664    380.599    1.46855
     5684.7706939173    383.534    1.47040
     5685.3519644972    385.711    1.47207
     5685.9332945124    374.824    1.45579
     5686.5146839689    366.996    1.44373
     5687.0961328727    362.225    1.42855
     5687.6776412300    349.941    1.41037
     5688.2592090468    351.564    1.40926
     5688.8408363291    360.713    1.42604
     5689.4225230832    369.283    1.44513
     5690.0042693150    382.505    1.47242
     5690.5860750306    386.281    1.47817
     5691.1679402361    383.065    1.59276
     5691.7498649377    389.826    1.59672
     5692.3318491413    394.633    1.51737
     5692.9138928531    392.317    1.48619
     5693.4959960792    392.925    1.48411
     5694.0781588256    389.937    1.48036
     5694.6603810984    388.414    1.47855
     5695.2426629037    392.291    1.48370
     5695.8250042477    393.331    1.48668
     5696.4074051363    394.630    1.48600
     5696.9898655757    393.379    1.48582
     5697.5723855719    378.161    1.45633
     5698.1549651311    361.872    1.42416
     5698.7376042594    366.646    1.43156
     5699.3203029628    372.409    1.44459
     5699.9030612474    374.944    1.45058
     5700.4858791194    373.920    1.44411
     5701.0687565847    364.184    1.42923
     5701.6516936496    360.402    1.42186
     5702.2346903200    362.839    1.42493
     5702.8177466022    364.728    1.42825
     5703.4008625021    370.600    1.44035
     5703.9840380259    379.342    1.45541
     5704.5672731797    382.784    1.46229
     5705.1505679696    380.893    1.45911
     5705.7339224017    373.032    1.44199
     5706.3173364820    365.315    1.43206
     5706.9008102168    365.376    1.42754
     5707.4843436119    361.986    1.42357
     5708.0679366737    358.684    1.41307
     5708.6515894081    345.139    1.39177
     5709.2353018214    338.942    1.38011
     5709.8190739195    347.079    1.38858
     5710.4029057085    343.506    1.38438
     5710.9867971947    340.223    1.37812
     5711.5707483841    335.118    1.36765
     5712.1547592827    345.453    1.38762
     5712.7388298967    371.853    1.44042
     5713.3229602323    383.316    1.45571
     5713.9071502955    386.311    1.46077
     5714.4914000923    384.797    1.46068
     5715.0757096291    383.264    1.46136
     5715.6600789117    387.820    1.46590
     5716.2445079464    389.431    1.46732
     5716.8289967392    387.240    1.47655
     5717.4135452964    385.626    1.49612
     5717.9981536238    391.467    1.46987
     5718.5828217278    399.730    1.48881
     5719.1675496144    402.865    1.49358
     5719.7523372897    401.080    1.48870
     5720.3371847598    396.705    1.48060
     5720.9220920308    399.419    1.48898
     5721.5070591089    404.091    1.49284
     5722.0920860002    406.365    1.49668
     5722.6771727108    409.983    1.50015
     5723.2623192467    403.605    1.49391
     5723.8475256142    402.579    1.48767
     5724.4327918193    404.049    1.49054
     5725.0181178682    400.943    1.49963
     5725.6035037669    400.337    1.55467
     5726.1889495217    383.766    1.45442
     5726.7744551385    370.727    1.42715
