     5637.8022536440    5.86856E-03    2.33929E-03
     5638.4341733501    6.56383E-03    2.37621E-03
     5639.0661229863    4.18674E-03    2.40426E-03
     5639.6981025218    5.88800E-03    2.46623E-03
     5640.3301119260    8.29363E-03    2.46135E-03
     5640.9621511681    8.60215E-03    2.42538E-03
     5641.5942202174    8.41028E-03    2.38951E-03
     5642.2263190433    8.82911E-03    2.41157E-03
     5642.8584476150    6.00339E-03    2.34449E-03
     5643.4906059018    5.99442E-03    2.35883E-03
     5644.1227938730    3.02255E-03    2.46982E-03
     5644.7550114980    6.35532E-03    2.78784E-03
     5645.3872587460    9.95995E-03    3.00740E-03
     5646.0195355863    7.80517E-03    2.57887E-03
     5646.6518419882    6.74580E-03    2.53982E-03
     5647.2841779210    2.65603E-03    2.36382E-03
     5647.9165433540    1.07718E-02    2.41950E-03
     5648.5489382565    3.86868E-03    2.31559E-03
     5649.1813625978    6.79828E-03    2.34375E-03
     5649.8138163472    6.58130E-03    2.39037E-03
     5650.4462994740    6.46561E-03    2.32209E-03
     5651.0788119474    8.46387E-03    2.38634E-03
     5651.7113537368    8.60112E-03    2.37970E-03
     5652.3439248116    1.89309E-03    2.27055E-03
     5652.9765251408    8.97421E-03    2.41267E-03
     5653.6091546940    3.10599E-03    2.31404E-03
     5654.2418134403    6.76114E-03    2.36421E-03
     5654.8745013491    9.18223E-03    2.38576E-03
     5655.5072183896    4.37963E-03    2.29641E-03
     5656.1399645312    8.04725E-03    2.36381E-03
     5656.7727397431    7.33316E-03    2.38369E-03
     5657.4055439947    7.31414E-03    2.37624E-03
     5658.0383772552    6.36433E-03    2.30764E-03
     5658.6712394939    1.15572E-02    2.40116E-03
     5659.3041306802    3.54905E-03    2.27007E-03
     5659.9370507833    6.70229E-03    2.35569E-03
     5660.5699997726    7.67559E-03    2.35271E-03
     5661.2029776172    9.40013E-03    2.35312E-03
     5661.8359842866    5.22838E-03    2.31716E-03
     5662.4690197500    5.56616E-03    2.30116E-03
     5663.1020839767    5.85105E-03    2.32097E-03
     5663.7351769361    7.15304E-03    2.37318E-03
     5664.3682985973    2.18479E-03    2.31010E-03
     5665.0014489297    7.36614E-03    2.39746E-03
     5665.6346279027    7.44033E-03    2.36108E-03
     5666.2678354854    6.05609E-03    2.33452E-03
     5666.9010716472    1.10334E-02    2.41531E-03
     5667.5343363574    7.25901E-03    2.32134E-03
     5668.1676295853    8.40887E-03    2.35623E-03
     5668.8009513002    4.12964E-03    2.30912E-03
     5669.4343014713    3.10086E-03    2.36205E-03
     5670.0676800680    6.86278E-03    2.44830E-03
     5670.7010870596    7.37354E-03    2.43652E-03
     5671.3345224153    7.95076E-03    2.41641E-03
     5671.9679861045    7.09439E-03    2.35378E-03
     5672.6014780965    4.15553E-03    2.31595E-03
     5673.2349983605    4.01035E-03    2.28292E-03
     5673.8685468659    5.18103E-03    2.34195E-03
     5674.5021235819    7.08368E-03    2.34585E-03
     5675.1357284779    1.00416E-02    2.41340E-03
     5675.7693615231    5.89340E-03    2.34771E-03
     5676.4030226868    7.84619E-03    2.39362E-03
     5677.0367119383    5.85308E-03    2.36279E-03
     5677.6704292470    5.10924E-03    2.36366E-03
     5678.3041745822    8.46383E-03    2.39904E-03
     5678.9379479130    6.20956E-03    2.34514E-03
     5679.5717492088    6.75587E-03    2.35644E-03
     5680.2055784390    9.13971E-03    2.40796E-03
     5680.8394355728    1.18621E-02    2.48132E-03
     5681.4733205795    7.45982E-03    2.39415E-03
     5682.1072334284    7.18032E-03    2.34278E-03
     5682.7411740887    4.93123E-03    2.32090E-03
     5683.3751425299    7.66676E-03    2.34911E-03
     5684.0091387212    7.58778E-03    2.37052E-03
     5684.6431626319    5.79315E-03    2.35435E-03
     5685.2772142312    7.90422E-03    2.40380E-03
     5685.9112934885    8.15765E-03    2.39896E-03
     5686.5454003731    2.88431E-03    2.27526E-03
     5687.1795348543    5.79144E-03    2.32293E-03
     5687.8136969013    8.90167E-03    2.36403E-03
     5688.4478864836    8.89793E-03    2.41363E-03
     5689.0821035702    4.57516E-03    2.31831E-03
     5689.7163481307    6.48298E-03    2.34455E-03
     5690.3506201341    1.04099E-02    2.42147E-03
     5690.9849195500    6.56902E-03    2.41472E-03
     5691.6192463475    7.03552E-03    2.36596E-03
