   85      736.324681467   470.1250   1.184961    0.02801    12499.1   102.7
   86      736.324743677   475.5000   1.184961    0.02809    11890.7   100.2
   87      736.324810228   481.2500   1.184961    0.02817    11932.9   100.4
   88      736.324875332   486.8750   1.184961    0.02824    12305.0   101.9
   89      736.324937543   492.2500   1.184961    0.02831    11270.4    97.5
   90      736.325004094   498.0000   1.184961    0.02838    11181.8    97.1
   91      736.325069198   503.6250   1.184961    0.02845    11958.2   100.5
   92      736.325132855   509.1250   1.184961    0.02851    11270.4    97.5
   93      736.325197960   514.7500   1.184961    0.02857    10875.5    95.8
   94      736.325264511   520.5000   1.184961    0.02863    12187.7   101.4
   95      736.325326721   525.8750   1.184961    0.02868    11379.3    98.0
   96      736.325393272   531.6250   1.184961    0.02873    11595.3    98.9
   97      736.325458376   537.2500   1.184961    0.02877    12620.7   103.2
   98      736.325524927   543.0000   1.184961    0.02882    12256.1   101.7
   99      736.325587138   548.3750   1.184961    0.02886    11713.5    99.4
  100      736.325652242   554.0000   1.184961    0.02889    11395.3    98.1
  101      736.325718793   559.7500   1.184961    0.02893    11424.8    98.2
  102      736.325781004   565.1250   1.184961    0.02896    10597.0    94.6
  103      736.325847555   570.8750   1.184961    0.02898    10494.0    94.1
  104      736.325909765   576.2500   1.184961    0.02900    10966.6    96.2
  105      736.325976316   582.0000   1.184961    0.02902    10646.8    94.8
  106      736.326041420   587.6250   1.184961    0.02904    10640.9    94.8
  107      736.326105078   593.1250   1.184961    0.02905    11958.2   100.5
  108      736.326170182   598.7500   1.184961    0.02906    11689.8    99.3
  109      736.326236733   604.5000   1.184961    0.02906    11805.5    99.8
  110      736.326298943   609.8750   1.184961    0.02906    11953.1   100.4
  111      736.326364048   615.5000   1.184961    0.02906    12431.6   102.4
  112      736.326427705   621.0000   1.184961    0.02905    11560.7    98.8
  113      736.326492809   626.6250   1.184961    0.02904    11683.9    99.3
  114      736.326559360   632.3750   1.184961    0.02903    11953.1   100.4
  115      736.326621571   637.7500   1.184961    0.02901    11386.9    98.0
  116      736.326688122   643.5000   1.184961    0.02899    11601.2    98.9
  117      736.326753226   649.1250   1.184961    0.02896    12018.1   100.7
  118      736.326816883   654.6250   1.184961    0.02894    11648.5    99.1
  119      736.326881987   660.2500   1.184961    0.02890    11608.8    99.0
  120      736.326948538   666.0000   1.184961    0.02887    12434.2   102.4
  121      736.327010749   671.3750   1.184961    0.02883    12168.3   101.3
  122      736.327075853   677.0000   1.184961    0.02879    12606.3   103.1
  123      736.327142404   682.7500   1.184961    0.02874    12618.1   103.2
  124      736.327204615   688.1250   1.184961    0.02869    13012.2   104.8
  125      736.327271166   693.8750   1.184961    0.02863    12436.7   102.4
  126      736.327336270   699.5000   1.184961    0.02857    12536.3   102.9
  127      736.327402821   705.2500   1.184961    0.02851    12268.8   101.8
  128      736.327465031   710.6250   1.184961    0.02845    11467.9    98.4
  129      736.327531582   716.3750   1.184961    0.02838    12220.7   101.6
  130      736.327596687   722.0000   1.184961    0.02831    12154.0   101.3
  131      736.327660344   727.5000   1.184961    0.02823    11336.2    97.8
  132      736.327725448   733.1250   1.184961    0.02815    12377.6   102.2
  133      736.327787659   738.5000   1.184961    0.02808    12573.4   103.0
  134      736.327854210   744.2500   1.184961    0.02799    11700.8    99.4
  135      736.327919314   749.8750   1.184961    0.02790    11548.1    98.7
  136      736.327982971   755.3750   1.184961    0.02781    12192.0   101.4
  137      736.328048075   761.0000   1.184961    0.02771    11841.7   100.0
  138      736.328114626   766.7500   1.184961    0.02761    12533.7   102.8
  139      736.328176837   772.1250   1.184961    0.02751    12809.7   104.0
  140      736.328243388   777.8750   1.184961    0.02740    12538.8   102.9
  141      736.328308492   783.5000   1.184961    0.02730    12311.0   101.9
  142      736.328372149   789.0000   1.184961    0.02719    13260.4   105.8
  143      736.328437254   794.6250   1.184961    0.02707    13334.6   106.1
  144      736.328502358   800.2500   1.184961    0.02695    12824.1   104.0
  145      736.328566015   805.7500   1.184961    0.02684    13356.6   106.2
  146      736.328631119   811.3750   1.184961    0.02671    13481.5   106.7
  147      736.328697670   817.1250   1.184961    0.02658    12271.3   101.8
  148      736.328762775   822.7500   1.184961    0.02645    12794.5   103.9
  149      736.328826432   828.2500   1.184961    0.02632    12963.3   104.6
  150      736.328891536   833.8750   1.184961    0.02619    11884.8   100.1
  151      736.328958087   839.6250   1.184961    0.02605    12470.5   102.6
  152      736.329020298   845.0000   1.184961    0.02591    12817.3   104.0
  153      736.329086849   850.7500   1.184961    0.02577    12390.3   102.3
  154      736.329149059   856.1250   1.184961    0.02563    13008.9   104.8
  155      736.329214163   861.7500   1.184961    0.02548    13240.1   105.7
  156      736.329280714   867.5000   1.184961    0.02533    12738.8   103.7
  157      736.329342925   872.8750   1.184961    0.02518    12570.0   103.0
  158      736.329409476   878.6250   1.184961    0.02502    13105.9   105.2
  159      736.329474580   884.2500   1.184961    0.02487    12429.9   102.4
  160      736.329538237   889.7500   1.184961    0.02471    12008.8   100.7
  161      736.329603342   895.3750   1.184961    0.02455    12330.4   102.0
  162      736.329666999   900.8750   1.184961    0.02439    12483.1   102.6
  163      736.329732103   906.5000   1.184961    0.02423    11656.9    99.2
  164      736.329798654   912.2500   1.184961    0.02405    12116.0   101.1
  165      736.329860865   917.6250   1.184961    0.02389    11968.3   100.5
  166      736.329925969   923.2500   1.184961    0.02372    11373.4    98.0
  167      736.329992520   929.0000   1.184961    0.02355    11856.9   100.0
  168      736.330054731   934.3750   1.184961    0.02338    12324.5   102.0
  169      736.330121281   940.1250   1.184961    0.02320    11817.3    99.9
  170      736.330186386   945.7500   1.184961    0.02302    11786.0    99.7
  171      736.330250043   951.2500   1.184961    0.02285    12345.6   102.1
  172      736.330315147   956.8750   1.184961    0.02267    12488.2   102.7
  173      736.330381698   962.6250   1.184961    0.02249    11625.7    99.1
  174      736.330443909   968.0000   1.184961    0.02231    12421.5   102.4
  175      736.330510460   973.7500   1.184961    0.02212    12291.5   101.8
  176      736.330575564   979.3750   1.184961    0.02194    11667.1    99.2
  177      736.330637775   984.7500   1.184961    0.02176    11942.2   100.4
  178      736.330704325   990.5000   1.184961    0.02157    12609.7   103.2
  179      736.330769430   996.1250   1.184961    0.02139    11843.4   100.0
  180      736.330835981  1001.8750   1.184961    0.02119    11919.4   100.3
  181      736.330898191  1007.2500   1.184961    0.02101    12253.6   101.7
  182      736.330964742  1013.0000   1.184961    0.02082    11531.2    98.6
  183      736.331026953  1018.3750   1.184961    0.02064    11435.0    98.2
  184      736.331093504  1024.1250   1.184961    0.02045    12408.8   102.3
  185      736.331158608  1029.7500   1.184961    0.02026    11931.2   100.3
  186      736.331222265  1035.2500   1.184961    0.02007    11123.6    96.9
  187      736.331287369  1040.8750   1.184961    0.01988    11850.2   100.0
  188      736.331352474  1046.5000   1.184961    0.01969    11751.4    99.6
  189      736.331416131  1052.0000   1.184961    0.01950    11127.8    96.9
  190      736.331481235  1057.6250   1.184961    0.01931    11440.9    98.3
  191      736.331547786  1063.3750   1.184961    0.01911    11967.5   100.5
  192      736.331609997  1068.7500   1.184961    0.01893    11438.4    98.2
  193      736.331676548  1074.5000   1.184961    0.01874    12125.3   101.2
  194      736.331741652  1080.1250   1.184961    0.01855    12063.7   100.9
  195      736.331805309  1085.6250   1.184961    0.01836    11732.9    99.5
  196      736.331870413  1091.2500   1.184961    0.01817    12456.1   102.5
  197      736.331936964  1097.0000   1.184961    0.01798    12580.2   103.0
  198      736.332002069  1102.6250   1.184961    0.01779    11898.3   100.2
  199      736.332064279  1108.0000   1.184961    0.01761    12206.3   101.5
  200      736.332130830  1113.7500   1.184961    0.01742    12503.4   102.7
  201      736.332195934  1119.3750   1.184961    0.01723    11829.9    99.9
  202      736.332259592  1124.8750   1.184961    0.01705    11576.8    98.8
  203      736.332324696  1130.5000   1.184961    0.01687    11620.6    99.0
  204      736.332388353  1136.0000   1.184961    0.01669    12083.1   101.0
  205      736.332453457  1141.6250   1.184961    0.01651    11337.1    97.8
  206      736.332520008  1147.3750   1.184961    0.01632    11993.6   100.6
  207      736.332582219  1152.7500   1.184961    0.01615    11517.7    98.6
  208      736.332648770  1158.5000   1.184961    0.01597    10916.8    96.0
  209      736.332713874  1164.1250   1.184961    0.01579    11566.6    98.8
  210      736.332776085  1169.5000   1.184961    0.01563    11792.8    99.8
  211      736.332842636  1175.2500   1.184961    0.01545    11064.5    96.6
  212      736.332907740  1180.8750   1.184961    0.01528    11313.5    97.7
  213      736.332971397  1186.3750   1.184961    0.01511    11955.7   100.4
  214      736.333036501  1192.0000   1.184961    0.01495    11637.5    99.1
  215      736.333100159  1197.5000   1.184961    0.01478    11105.9    96.8
  216      736.333165263  1203.1250   1.184961    0.01462    11700.0    99.4
  217      736.333231814  1208.8750   1.184961    0.01445    11437.5    98.2
  218      736.333294025  1214.2500   1.184961    0.01430    10374.2    93.6
  219      736.333360575  1220.0000   1.184961    0.01414    10930.3    96.0
  220      736.333425680  1225.6250   1.184961    0.01398    10743.8    95.2
  221      736.333487890  1231.0000   1.184961    0.01384     9925.2    91.5
  222      736.333554441  1236.7500   1.184961    0.01368    10266.2    93.1
  223      736.333619545  1242.3750   1.184961    0.01354    10124.4    92.4
  224      736.333683203  1247.8750   1.184961    0.01339     8954.7    86.9
  225      736.333748307  1253.5000   1.184961    0.01325     8719.3    85.8
  226      736.333814858  1259.2500   1.184961    0.01311     8131.1    82.8
  227      736.333877069  1264.6250   1.184961    0.01298     7327.7    78.6
  228      736.333943619  1270.3750   1.184961    0.01284     6655.1    74.9
  229      736.334008724  1276.0000   1.184961    0.01271     5833.1    70.2
  230      736.334075275  1281.7500   1.184961    0.01258     4699.7    63.0
  231      736.334137485  1287.1250   1.184961    0.01246     3999.3    58.1
  232      736.334202589  1292.7500   1.184961    0.01233     3495.5    54.3
  233      736.334269140  1298.5000   1.184961    0.01221     3193.4    51.9
  234      736.334331351  1303.8750   1.184961    0.01210     2941.0    49.8
  235      736.334397902  1309.6250   1.184961    0.01198     2687.0    47.6
  236      736.334460113  1315.0000   1.184961    0.01188     2517.4    46.1
  237      736.334526663  1320.7500   1.184961    0.01177     2259.1    43.7
  238      736.334591768  1326.3750   1.184961    0.01167     2178.1    42.9
  239      736.334655425  1331.8750   1.184961    0.01157     2119.1    42.3
  240      736.334720529  1337.5000   1.184961    0.01147     1993.3    41.0
  241      736.334787080  1343.2500   1.184961    0.01138     1931.7    40.4
  242      736.334849291  1348.6250   1.184961    0.01129     1817.8    39.2
  243      736.334914395  1354.2500   1.184961    0.01121     1741.8    38.3
  244      736.334980946  1360.0000   1.184961    0.01113     1671.8    37.6
  245      736.335043157  1365.3750   1.184961    0.01105     1633.0    37.1
  246      736.335109707  1371.1250   1.184961    0.01098     1649.0    37.3
  247      736.335174812  1376.7500   1.184961    0.01091     1556.2    36.2
  248      736.335238469  1382.2500   1.184961    0.01084     1612.7    36.9
  249      736.335303573  1387.8750   1.184961    0.01078     1549.4    36.2
  250      736.335370124  1393.6250   1.184961    0.01072     1560.4    36.3
  251      736.335435228  1399.2500   1.184961    0.01067     1560.4    36.3
  252      736.335498886  1404.7500   1.184961    0.01062     1493.7    35.5
  253      736.335563990  1410.3750   1.184961    0.01057     1460.0    35.1
  254      736.335629094  1416.0000   1.184961    0.01053     1441.4    34.9
  255      736.335692751  1421.5000   1.184961    0.01049     1417.8    34.6
  256      736.335757856  1427.1250   1.184961    0.01046     1450.7    35.0
  257      736.335821513  1432.6250   1.184961    0.01043     1452.4    35.0
  258      736.335886617  1438.2500   1.184961    0.01041     1356.2    33.8
  259      736.335953168  1444.0000   1.184961    0.01039     1361.2    33.9
  260      736.336015379  1449.3750   1.184961    0.01037     1244.8    32.4
  261      736.336081930  1455.1250   1.184961    0.01036     1312.3    33.3
  262      736.336147034  1460.7500   1.184961    0.01035     1265.9    32.7
  263      736.336210691  1466.2500   1.184961    0.01035     1292.0    33.0
  264      736.336275795  1471.8750   1.184961    0.01035     1315.7    33.3
  265      736.336338006  1477.2500   1.184961    0.01036     1332.5    33.5
  266      736.336404557  1483.0000   1.184961    0.01037     1450.7    35.0
  267      736.336469661  1488.6250   1.184961    0.01039     1605.1    36.8
  268      736.336533319  1494.1250   1.184961    0.01040     1724.1    38.1
  269      736.336598423  1499.7500   1.184961    0.01043     1967.2    40.7
  270      736.336664974  1505.5000   1.184961    0.01046     2265.9    43.7
  271      736.336727184  1510.8750   1.184961    0.01049     2407.7    45.1
  272      736.336793735  1516.6250   1.184961    0.01053     2756.2    48.2
  273      736.336858839  1522.2500   1.184961    0.01057     3262.6    52.5
  274      736.336922497  1527.7500   1.184961    0.01062     3552.9    54.8
  275      736.336987601  1533.3750   1.184961    0.01067     4359.6    60.7
  276      736.337052705  1539.0000   1.184961    0.01072     5452.5    67.8
  277      736.337116363  1544.5000   1.184961    0.01078     6356.3    73.2
  278      736.337181467  1550.1250   1.184961    0.01085     6994.3    76.8
  279      736.337248018  1555.8750   1.184961    0.01092     8089.7    82.6
  280      736.337313122  1561.5000   1.184961    0.01099     8953.9    86.9
  281      736.337376779  1567.0000   1.184961    0.01107     8953.9    86.9
  282      736.337441883  1572.6250   1.184961    0.01116     9150.5    87.9
  283      736.337508434  1578.3750   1.184961    0.01125    10083.9    92.2
  284      736.337570645  1583.7500   1.184961    0.01133    10446.8    93.9
  285      736.337637196  1589.5000   1.184961    0.01143    10363.2    93.5
  286      736.337699407  1594.8750   1.184961    0.01153    10570.0    94.4
  287      736.337764511  1600.5000   1.184961    0.01164    10568.3    94.4
  288      736.337831062  1606.2500   1.184961    0.01175    10115.9    92.4
  289      736.337893272  1611.6250   1.184961    0.01186    10339.6    93.4
  290      736.337959823  1617.3750   1.184961    0.01198     9905.0    91.4
  291      736.338024927  1623.0000   1.184961    0.01210     9375.0    88.9
  292      736.338088585  1628.5000   1.184961    0.01223     9938.7    91.6
  293      736.338153689  1634.1250   1.184961    0.01236    10145.5    92.5
  294      736.338220240  1639.8750   1.184961    0.01250     9907.5    91.4
  295      736.338282451  1645.2500   1.184961    0.01263    10813.0    95.5
  296      736.338349001  1651.0000   1.184961    0.01278    11010.5    96.4
  297      736.338414106  1656.6250   1.184961    0.01293    11075.5    96.7
  298      736.338476316  1662.0000   1.184961    0.01307    10727.8    95.1
  299      736.338542867  1667.7500   1.184961    0.01323    11420.6    98.2
  300      736.338607971  1673.3750   1.184961    0.01339    11222.3    97.3
  301      736.338671629  1678.8750   1.184961    0.01355    10584.3    94.5
  302      736.338736733  1684.5000   1.184961    0.01372    11229.1    97.3
  303      736.338803284  1690.2500   1.184961    0.01390    11303.3    97.7
  304      736.338868388  1695.8750   1.184961    0.01407    10498.2    94.1
  305      736.338932045  1701.3750   1.184961    0.01425    11398.7    98.1
  306      736.338997150  1707.0000   1.184961    0.01443    10906.7    95.9
  307      736.339060807  1712.5000   1.184961    0.01461    10658.6    94.8
  308      736.339125911  1718.1250   1.184961    0.01480    11288.1    97.6
  309      736.339191015  1723.7500   1.184961    0.01499    11321.9    97.7
  310      736.339254673  1729.2500   1.184961    0.01519    11231.6    97.4
  311      736.339319777  1734.8750   1.184961    0.01538    10992.8    96.3
  312      736.339386328  1740.6250   1.184961    0.01559    11094.9    96.8
  313      736.339448538  1746.0000   1.184961    0.01579    11172.5    97.1
  314      736.339515089  1751.7500   1.184961    0.01600    10976.7    96.2
  315      736.339580194  1757.3750   1.184961    0.01621    11651.9    99.2
  316      736.339643851  1762.8750   1.184961    0.01642    11317.7    97.7
  317      736.339708955  1768.5000   1.184961    0.01664    10991.1    96.3
  318      736.339772613  1774.0000   1.184961    0.01685    12389.4   102.3
  319      736.339837717  1779.6250   1.184961    0.01707    11764.1    99.6
  320      736.339902821  1785.2500   1.184961    0.01729    11739.6    99.5
  321      736.339966478  1790.7500   1.184961    0.01751    12743.9   103.7
  322      736.340031582  1796.3750   1.184961    0.01774    12348.9   102.1
  323      736.340098133  1802.1250   1.184961    0.01798    11728.7    99.5
  324      736.340160344  1807.5000   1.184961    0.01820    12210.5   101.5
  325      736.340226895  1813.2500   1.184961    0.01843    12497.5   102.7
  326      736.340291999  1818.8750   1.184961    0.01867    12554.0   102.9
  327      736.340355657  1824.3750   1.184961    0.01890    12780.2   103.9
  328      736.340420761  1830.0000   1.184961    0.01914    13736.3   107.7
  329      736.340487312  1835.7500   1.184961    0.01938    12378.5   102.2
  330      736.340549522  1841.1250   1.184961    0.01961    11959.0   100.5
  331      736.340616073  1846.8750   1.184961    0.01985    13000.4   104.7
  332      736.340681177  1852.5000   1.184961    0.02009    12430.8   102.4
  333      736.340746282  1858.1250   1.184961    0.02034    11856.9   100.0
  334      736.340809939  1863.6250   1.184961    0.02057    12704.2   103.5
  335      736.340875043  1869.2500   1.184961    0.02081    12221.5   101.6
  336      736.340941594  1875.0000   1.184961    0.02106    12765.0   103.8
  337      736.341003805  1880.3750   1.184961    0.02129    13576.8   107.0
  338      736.341070356  1886.1250   1.184961    0.02154    13366.7   106.2
  339      736.341132566  1891.5000   1.184961    0.02177    13300.0   105.9
  340      736.341199117  1897.2500   1.184961    0.02202    13689.1   107.5
  341      736.341264221  1902.8750   1.184961    0.02226    13751.5   107.7
  342      736.341327879  1908.3750   1.184961    0.02249    12715.2   103.6
  343      736.341392983  1914.0000   1.184961    0.02273    12417.3   102.4
  344      736.341458087  1919.6250   1.184961    0.02297    12895.8   104.3
  345      736.341521745  1925.1250   1.184961    0.02320    12004.6   100.7
  346      736.341586849  1930.7500   1.184961    0.02343    12116.9   101.1
  347      736.341653400  1936.5000   1.184961    0.02367    12643.5   103.3
  348      736.341715610  1941.8750   1.184961    0.02389    12325.3   102.0
  349      736.341782161  1947.6250   1.184961    0.02412    11758.2    99.6
  350      736.341847265  1953.2500   1.184961    0.02434    12724.5   103.6
  351      736.341910923  1958.7500   1.184961    0.02456    12416.4   102.4
  352      736.341976027  1964.3750   1.184961    0.02478    11983.5   100.6
  353      736.342041131  1970.0000   1.184961    0.02499    12993.7   104.7
  354      736.342107682  1975.7500   1.184961    0.02521    13015.6   104.8
  355      736.342169893  1981.1250   1.184961    0.02541    11925.3   100.3
  356      736.342236444  1986.8750   1.184961    0.02562    11937.1   100.4
  357      736.342301548  1992.5000   1.184961    0.02582    12771.7   103.8
  358      736.342365205  1998.0000   1.184961    0.02601    12113.5   101.1
  359      736.342430309  2003.6250   1.184961    0.02620    11481.4    98.4
  360      736.342493967  2009.1250   1.184961    0.02639    12669.6   103.4
  361      736.342559071  2014.7500   1.184961    0.02657    12165.8   101.3
  362      736.342625622  2020.5000   1.184961    0.02675    12287.3   101.8
  363      736.342687832  2025.8750   1.184961    0.02691    12678.1   103.4
  364      736.342754383  2031.6250   1.184961    0.02708    12748.9   103.7
  365      736.342819488  2037.2500   1.184961    0.02724    12994.5   104.7
  366      736.342881698  2042.6250   1.184961    0.02739    13403.0   106.4
  367      736.342948249  2048.3750   1.184961    0.02753    12900.0   104.3
  368      736.343010460  2053.7500   1.184961    0.02767    11886.5   100.2
  369      736.343077011  2059.5000   1.184961    0.02780    11890.7   100.2
  370      736.343142115  2065.1250   1.184961    0.02793    12592.8   103.1
  371      736.343205772  2070.6250   1.184961    0.02804    11873.0   100.1
  372      736.343270876  2076.2500   1.184961    0.02815    12334.6   102.0
  373      736.343337427  2082.0000   1.184961    0.02825    13003.0   104.8
  374      736.343399638  2087.3750   1.184961    0.02834    12184.4   101.4
  375      736.343466189  2093.1250   1.184961    0.02842    11952.3   100.4
  376      736.343531293  2098.7500   1.184961    0.02849    12919.4   104.4
  377      736.343593504  2104.1250   1.184961    0.02855    12412.2   102.3
  378      736.343660055  2109.8750   1.184961    0.02860    12404.6   102.3
  379      736.343725159  2115.5000   1.184961    0.02865    12774.3   103.8
  380      736.343788816  2121.0000   1.184961    0.02868    12889.9   104.3
  381      736.343853920  2126.6250   1.184961    0.02870    12180.1   101.4
  382      736.343920471  2132.3750   1.184961    0.02871    12266.2   101.7
  383      736.343982682  2137.7500   1.184961    0.02870    12269.6   101.8
  384      736.344049233  2143.5000   1.184961    0.02869    11506.7    98.5
  385      736.344114337  2149.1250   1.184961    0.02866    11552.3    98.7
  386      736.344179441  2154.7500   1.184961    0.02862    12091.5   101.0
  387      736.344243099  2160.2500   1.184961    0.02857    11683.9    99.3
  388      736.344308203  2165.8750   1.184961    0.02850    12304.2   101.9
  389      736.344371860  2171.3750   1.184961    0.02842    12775.9   103.8
  390      736.344436964  2177.0000   1.184961    0.02833    11769.2    99.7
  391      736.344503515  2182.7500   1.184961    0.02821    11867.9   100.1
  392      736.344565726  2188.1250   1.184961    0.02810    12635.9   103.3
  393      736.344632277  2193.8750   1.184961    0.02795    12386.1   102.2
  394      736.344697381  2199.5000   1.184961    0.02780    12079.7   101.0
  395      736.344761039  2205.0000   1.184961    0.02763    13138.0   105.3
  396      736.344826143  2210.6250   1.184961    0.02744    13198.7   105.5
  397      736.344891247  2216.2500   1.184961    0.02723    12092.4   101.0
  398      736.344954904  2221.7500   1.184961    0.02701    12131.2   101.2
  399      736.345020008  2227.3750   1.184961    0.02677    12877.2   104.2
  400      736.345086559  2233.1250   1.184961    0.02650    11895.8   100.2
  401      736.345148770  2238.5000   1.184961    0.02624    11713.5    99.4
  402      736.345215321  2244.2500   1.184961    0.02593    12731.2   103.7
  403      736.345280425  2249.8750   1.184961    0.02561    11772.5    99.7
  404      736.345346976  2255.6250   1.184961    0.02527    12388.6   102.2
  405      736.345409187  2261.0000   1.184961    0.02492    12375.1   102.2
  406      736.345475738  2266.7500   1.184961    0.02454    12348.1   102.1
  407      736.345540842  2272.3750   1.184961    0.02413    13057.8   105.0
  408      736.345604499  2277.8750   1.184961    0.02372    13152.3   105.4
  409      736.345669603  2283.5000   1.184961    0.02327    13150.6   105.3
  410      736.345731814  2288.8750   1.184961    0.02283    12570.0   103.0
  411      736.345798365  2294.6250   1.184961    0.02232    12894.1   104.3
  412      736.345863469  2300.2500   1.184961    0.02181    12942.2   104.5
  413      736.345927127  2305.7500   1.184961    0.02128    12021.5   100.7
  414      736.345992231  2311.3750   1.184961    0.02071    11890.7   100.2
  415      736.346058782  2317.1250   1.184961    0.02011    12361.6   102.1
  416      736.346120992  2322.5000   1.184961    0.01952    11578.4    98.8
  417      736.346187543  2328.2500   1.184961    0.01886    12135.4   101.2
