    0.5000000      0.5000000       793.0000    
     1.500000      0.5000000       794.0000    
     2.500000      0.5000000       794.0000    
     3.500000      0.5000000       792.0000    
     4.500000      0.5000000       796.0000    
     5.500000      0.5000000       791.0000    
     6.500000      0.5000000       794.0000    
     7.500000      0.5000000       796.0000    
     8.500000      0.5000000       798.0000    
     9.500000      0.5000000       789.0000    
     10.50000      0.5000000       795.0000    
     11.50000      0.5000000       797.0000    
     12.50000      0.5000000       792.0000    
     13.50000      0.5000000       802.0000    
     14.50000      0.5000000       802.0000    
     15.50000      0.5000000       798.0000    
     16.50000      0.5000000       791.0000    
     17.50000      0.5000000       804.0000    
     18.50000      0.5000000       794.0000    
     19.50000      0.5000000       799.0000    
     20.50000      0.5000000       799.0000    
     21.50000      0.5000000       795.0000    
     22.50000      0.5000000       791.0000    
     23.50000      0.5000000       796.0000    
     24.50000      0.5000000       792.0000    
     25.50000      0.5000000       797.0000    
     26.50000      0.5000000       798.0000    
     27.50000      0.5000000       802.0000    
     28.50000      0.5000000       796.0000    
     29.50000      0.5000000       792.0000    
     30.50000      0.5000000       794.0000    
     31.50000      0.5000000       795.0000    
     32.50000      0.5000000       800.0000    
     33.50000      0.5000000       796.0000    
     34.50000      0.5000000       795.0000    
     35.50000      0.5000000       798.0000    
     36.50000      0.5000000       795.0000    
     37.50000      0.5000000       796.0000    
     38.50000      0.5000000       791.0000    
     39.50000      0.5000000       790.0000    
     40.50000      0.5000000       796.0000    
     41.50000      0.5000000       797.0000    
     42.50000      0.5000000       794.0000    
     43.50000      0.5000000       798.0000    
     44.50000      0.5000000       795.0000    
     45.50000      0.5000000       795.0000    
     46.50000      0.5000000       794.0000    
     47.50000      0.5000000       794.0000    
     48.50000      0.5000000       801.0000    
     49.50000      0.5000000       792.0000    
     50.50000      0.5000000       799.0000    
     51.50000      0.5000000       792.0000    
     52.50000      0.5000000       795.0000    
     53.50000      0.5000000       787.0000    
     54.50000      0.5000000       789.0000    
     55.50000      0.5000000       798.0000    
     56.50000      0.5000000       797.0000    
     57.50000      0.5000000       791.0000    
     58.50000      0.5000000       801.0000    
     59.50000      0.5000000       792.0000    
     60.50000      0.5000000       794.0000    
     61.50000      0.5000000       789.0000    
     62.50000      0.5000000       797.0000    
     63.50000      0.5000000       793.0000    
     64.50000      0.5000000       794.0000    
     65.50000      0.5000000       791.0000    
     66.50000      0.5000000       794.0000    
     67.50000      0.5000000       796.0000    
     68.50000      0.5000000       794.0000    
     69.50000      0.5000000       791.0000    
     70.50000      0.5000000       792.0000    
     71.50000      0.5000000       791.0000    
     72.50000      0.5000000       800.0000    
     73.50000      0.5000000       796.0000    
     74.50000      0.5000000       786.0000    
     75.50000      0.5000000       798.0000    
    0.5000000       1.500000       795.0000    
     1.500000       1.500000       794.0000    
     2.500000       1.500000       800.0000    
     3.500000       1.500000       792.0000    
     4.500000       1.500000       794.0000    
     5.500000       1.500000       799.0000    
     6.500000       1.500000       792.0000    
     7.500000       1.500000       792.0000    
     8.500000       1.500000       792.0000    
     9.500000       1.500000       791.0000    
     10.50000       1.500000       796.0000    
     11.50000       1.500000       792.0000    
     12.50000       1.500000       795.0000    
     13.50000       1.500000       794.0000    
     14.50000       1.500000       796.0000    
     15.50000       1.500000       791.0000    
     16.50000       1.500000       794.0000    
     17.50000       1.500000       793.0000    
     18.50000       1.500000       793.0000    
     19.50000       1.500000       796.0000    
     20.50000       1.500000       797.0000    
     21.50000       1.500000       794.0000    
     22.50000       1.500000       794.0000    
     23.50000       1.500000       796.0000    
     24.50000       1.500000       795.0000    
     25.50000       1.500000       796.0000    
     26.50000       1.500000       796.0000    
     27.50000       1.500000       799.0000    
     28.50000       1.500000       796.0000    
     29.50000       1.500000       799.0000    
     30.50000       1.500000       796.0000    
     31.50000       1.500000       795.0000    
     32.50000       1.500000       792.0000    
     33.50000       1.500000       802.0000    
     34.50000       1.500000       796.0000    
     35.50000       1.500000       788.0000    
     36.50000       1.500000       789.0000    
     37.50000       1.500000       794.0000    
     38.50000       1.500000       793.0000    
     39.50000       1.500000       789.0000    
     40.50000       1.500000       792.0000    
     41.50000       1.500000       795.0000    
     42.50000       1.500000       796.0000    
     43.50000       1.500000       795.0000    
     44.50000       1.500000       785.0000    
     45.50000       1.500000       794.0000    
     46.50000       1.500000       793.0000    
     47.50000       1.500000       790.0000    
     48.50000       1.500000       795.0000    
     49.50000       1.500000       789.0000    
     50.50000       1.500000       797.0000    
     51.50000       1.500000       798.0000    
     52.50000       1.500000       796.0000    
     53.50000       1.500000       794.0000    
     54.50000       1.500000       795.0000    
     55.50000       1.500000       797.0000    
     56.50000       1.500000       792.0000    
     57.50000       1.500000       792.0000    
     58.50000       1.500000       788.0000    
     59.50000       1.500000       795.0000    
     60.50000       1.500000       793.0000    
     61.50000       1.500000       796.0000    
     62.50000       1.500000       793.0000    
     63.50000       1.500000       789.0000    
     64.50000       1.500000       792.0000    
     65.50000       1.500000       791.0000    
     66.50000       1.500000       795.0000    
     67.50000       1.500000       794.0000    
     68.50000       1.500000       787.0000    
     69.50000       1.500000       796.0000    
     70.50000       1.500000       790.0000    
     71.50000       1.500000       795.0000    
     72.50000       1.500000       796.0000    
     73.50000       1.500000       793.0000    
     74.50000       1.500000       797.0000    
     75.50000       1.500000       794.0000    
    0.5000000       2.500000       794.0000    
     1.500000       2.500000       797.0000    
     2.500000       2.500000       787.0000    
     3.500000       2.500000       801.0000    
     4.500000       2.500000       796.0000    
     5.500000       2.500000       796.0000    
     6.500000       2.500000       794.0000    
     7.500000       2.500000       796.0000    
     8.500000       2.500000       800.0000    
     9.500000       2.500000       792.0000    
     10.50000       2.500000       798.0000    
     11.50000       2.500000       794.0000    
     12.50000       2.500000       799.0000    
     13.50000       2.500000       799.0000    
     14.50000       2.500000       799.0000    
     15.50000       2.500000       799.0000    
     16.50000       2.500000       794.0000    
     17.50000       2.500000       796.0000    
     18.50000       2.500000       795.0000    
     19.50000       2.500000       793.0000    
     20.50000       2.500000       800.0000    
     21.50000       2.500000       792.0000    
     22.50000       2.500000       797.0000    
     23.50000       2.500000       796.0000    
     24.50000       2.500000       791.0000    
     25.50000       2.500000       797.0000    
     26.50000       2.500000       801.0000    
     27.50000       2.500000       792.0000    
     28.50000       2.500000       798.0000    
     29.50000       2.500000       796.0000    
     30.50000       2.500000       795.0000    
     31.50000       2.500000       791.0000    
     32.50000       2.500000       793.0000    
     33.50000       2.500000       790.0000    
     34.50000       2.500000       794.0000    
     35.50000       2.500000       799.0000    
     36.50000       2.500000       791.0000    
     37.50000       2.500000       800.0000    
     38.50000       2.500000       795.0000    
     39.50000       2.500000       796.0000    
     40.50000       2.500000       798.0000    
     41.50000       2.500000       792.0000    
     42.50000       2.500000       795.0000    
     43.50000       2.500000       799.0000    
     44.50000       2.500000       790.0000    
     45.50000       2.500000       796.0000    
     46.50000       2.500000       793.0000    
